uuid;data;cor;resultado;tipo;tempo_controle;rating_proprio;rating_adversario;adversario;acuracia_pct;eco_code;abertura;url;mes;mes_str
e41588c0-f454-11ed-b825-4baf3001000f;2023-05-16;black;derrota;rapid;600;295;294;PyetroC;;Modern;Modern Defense with 1 e4;https://www.chess.com/game/live/78027080582;2023-05;2023-05
b6a12e28-f454-11ed-a26f-92ac2201000f;2023-05-16;black;derrota;rapid;600;303;374;BrickTyler;;Kings;Kings Pawn Opening 1...e5;https://www.chess.com/game/live/78027068194;2023-05;2023-05
18c909d9-f451-11ed-a26f-92ac2201000f;2023-05-16;white;derrota;rapid;600;310;400;Rip_sniper2kan_Is_Back;;Queens;Queens Pawn Opening Blackmar Gambit 2...dxe4;https://www.chess.com/game/live/78025812042;2023-05;2023-05
90c08a82-f44d-11ed-8c76-5d919c01000f;2023-05-16;black;vitoria;rapid;600;325;238;Thomath_du_nutella;45.32;French;French Defense Knight Variation;https://www.chess.com/game/live/78024662698;2023-05;2023-05
9d0adcb2-f44c-11ed-b825-4baf3001000f;2023-05-16;white;derrota;rapid;600;319;342;jsjhon;;English;English Opening Kings English Variation;https://www.chess.com/game/live/78024029070;2023-05;2023-05
85697d3d-f44f-11ed-a26f-92ac2201000f;2023-05-16;white;derrota;rapid;600;316;292;KilderyF;;Queens;Queens Pawn Opening English Rat Defense 3.d5;https://www.chess.com/game/live/78025271330;2023-05;2023-05
0c77a18b-f449-11ed-abc7-c33e3301000f;2023-05-16;black;derrota;rapid;600;317;358;dariusmdrchesspro;;French;French Defense Normal Variation;https://www.chess.com/game/live/78022802886;2023-05;2023-05
2a61887b-f44c-11ed-abc7-c33e3301000f;2023-05-16;white;vitoria;rapid;600;327;386;visgood;;Queens;Queens Gambit Accepted;https://www.chess.com/game/live/78023481026;2023-05;2023-05
1acadd03-f3a1-11ed-abaa-bda37e01000f;2023-05-16;black;derrota;rapid;600;299;397;Szegzoli;;Queens;Queens Pawn Opening Horwitz Defense;https://www.chess.com/game/live/77950849650;2023-05;2023-05
0f13546c-f441-11ed-a26f-92ac2201000f;2023-05-16;black;vitoria;rapid;600;307;309;Wes1919;;Modern;Modern Defense with 1 e4 2.Bc4;https://www.chess.com/game/live/78019304898;2023-05;2023-05
2b200bc4-f443-11ed-abc7-c33e3301000f;2023-05-16;black;vitoria;rapid;600;315;284;verybadatchess333;;Clemenz;Clemenz Opening;https://www.chess.com/game/live/78019923582;2023-05;2023-05
66e7e879-f39e-11ed-abaa-bda37e01000f;2023-05-16;black;derrota;rapid;600;305;352;sixreaction916;42.29;French;French Defense;https://www.chess.com/game/live/77949676446;2023-05;2023-05
7e652878-f446-11ed-a26f-92ac2201000f;2023-05-16;black;vitoria;rapid;600;315;245;wyattam0s;;French;French Defense;https://www.chess.com/game/live/78021156910;2023-05;2023-05
1192a8af-f448-11ed-b825-4baf3001000f;2023-05-16;black;vitoria;rapid;600;324;356;matthewpl;;French;French Defense Normal Variation;https://www.chess.com/game/live/78021737902;2023-05;2023-05
c98d7d87-f444-11ed-b825-4baf3001000f;2023-05-16;white;derrota;rapid;600;308;345;machodog1;;Queens;Queens Gambit Declined Chigorin Defense 3.Nf3;https://www.chess.com/game/live/78020541478;2023-05;2023-05
8897d8ca-f5e2-11ed-92a6-c5026d01000f;2023-05-18;white;derrota;rapid;600;330;351;yourlastchoicealways;;Kings;Kings Pawn Opening Leonardis Variation 2...Nf6;https://www.chess.com/game/live/78198040426;2023-05;2023-05
bf095f89-f5ed-11ed-85aa-f5e70c01000f;2023-05-18;white;derrota;rapid;600;321;328;Quique94_12;;Queens;Queens Pawn Opening 1...d6;https://www.chess.com/game/live/78203412910;2023-05;2023-05
5894a670-f5eb-11ed-941a-9b9bdf01000f;2023-05-18;black;vitoria;rapid;600;329;286;KVRaoOnBOARD;;Modern;Modern Defense with 1 e4;https://www.chess.com/game/live/78202798754;2023-05;2023-05
234f54cc-f5e9-11ed-92a6-c5026d01000f;2023-05-18;black;derrota;rapid;600;322;351;Madhavayenamah;37.42;Reti;Reti Opening Queens Gambit Invitation;https://www.chess.com/game/live/78201133386;2023-05;2023-05
ff90347c-f5e5-11ed-85aa-f5e70c01000f;2023-05-18;white;derrota;rapid;600;330;394;sometimesagoat;;Kings;Kings Pawn Opening Leonardis Variation;https://www.chess.com/game/live/78200419918;2023-05;2023-05
2653d4b7-f5e4-11ed-92a6-c5026d01000f;2023-05-18;black;vitoria;rapid;600;337;233;Miguelthevamp;;Pirc;Pirc Defense;https://www.chess.com/game/live/78199251102;2023-05;2023-05
da4ac375-f5e2-11ed-92a6-c5026d01000f;2023-05-18;black;vitoria;rapid;600;331;330;BigMachoBeard;;French;French Defense Steinitz Attack;https://www.chess.com/game/live/78198633670;2023-05;2023-05
c8a083ef-f5e2-11ed-af84-ae50cf01000f;2023-05-18;black;derrota;rapid;600;323;393;NotFakeeee;;Philidor;Philidor Defense 3.Bc4 Nf6;https://www.chess.com/game/live/78198049242;2023-05;2023-05
66fa0a9d-f5e2-11ed-85aa-f5e70c01000f;2023-05-18;black;vitoria;rapid;600;338;320;Maguilasub;;French;French Defense;https://www.chess.com/game/live/78198010826;2023-05;2023-05
7e2b7cc6-f5dd-11ed-941a-9b9bdf01000f;2023-05-18;white;derrota;rapid;600;309;334;masteDragon;;Queens;Queens Pawn Opening Horwitz Defense;https://www.chess.com/game/live/78196278526;2023-05;2023-05
20c5f6c3-f5df-11ed-941a-9b9bdf01000f;2023-05-18;white;vitoria;rapid;600;324;311;JOSelitoAFhano;;Nimzowitsch;Nimzowitsch Defense 2.d4;https://www.chess.com/game/live/78196909586;2023-05;2023-05
b62dfd63-f5e0-11ed-af84-ae50cf01000f;2023-05-18;white;vitoria;rapid;600;330;219;magnuscamat;;Mieses;Mieses Opening 1...d5;https://www.chess.com/game/live/78197478614;2023-05;2023-05
6f48bbbb-f5d5-11ed-941a-9b9bdf01000f;2023-05-18;black;vitoria;rapid;600;317;287;joebrownm13;65.87;Queens;Queens Pawn Opening Horwitz Defense;https://www.chess.com/game/live/78192725214;2023-05;2023-05
198067b6-f5d8-11ed-941a-9b9bdf01000f;2023-05-18;black;vitoria;rapid;600;325;326;ParasisPro;55.09;French;French Defense;https://www.chess.com/game/live/78193886242;2023-05;2023-05
d52c5e43-f5d4-11ed-85aa-f5e70c01000f;2023-05-18;white;derrota;rapid;600;309;345;ndrt6;;English;English Opening Kings English Variation 2.e3;https://www.chess.com/game/live/78192116626;2023-05;2023-05
0f22756d-f5dc-11ed-92a6-c5026d01000f;2023-05-18;black;vitoria;rapid;600;317;286;Lorde-Moyses7;;French;French Defense;https://www.chess.com/game/live/78195662750;2023-05;2023-05
ed8b0841-f5de-11ed-af84-ae50cf01000f;2023-05-18;black;vitoria;rapid;600;316;248;Olekssandraaaa;;Van;Van t Kruijs Opening 1...g6;https://www.chess.com/game/live/78196301662;2023-05;2023-05
ac58ea8f-f5d9-11ed-92a6-c5026d01000f;2023-05-18;white;derrota;rapid;600;309;322;fleagle2;71.61;English;English Opening Kings English Variation 2.e3;https://www.chess.com/game/live/78195023282;2023-05;2023-05
8f8ffd75-f5d9-11ed-85aa-f5e70c01000f;2023-05-18;white;derrota;rapid;600;317;342;Ajaksl;;English;English Opening Anglo Scandinavian Defense;https://www.chess.com/game/live/78193924294;2023-05;2023-05
877c53ab-f75b-11ed-bf5b-34a68e01000f;2023-05-20;white;vitoria;rapid;600;329;314;corvogemeos;40.02;English;English Opening Two Knights Variation 3.e4;https://www.chess.com/game/live/78360062062;2023-05;2023-05
57f1a6e1-f75c-11ed-8a78-ea7c7001000f;2023-05-20;white;vitoria;rapid;600;336;274;Sanju14A;;Queens;Queens Pawn Opening 1...d5 2.c3;https://www.chess.com/game/live/78361216922;2023-05;2023-05
e5da9f96-f75e-11ed-8a78-ea7c7001000f;2023-05-20;white;vitoria;rapid;600;345;352;LucasBockhoeferChess;;Queens;Queens Pawn Opening 1...d5;https://www.chess.com/game/live/78361318006;2023-05;2023-05
dda5fccb-f75f-11ed-8a78-ea7c7001000f;2023-05-20;white;derrota;rapid;600;337;353;TherestheGodofWar;;Queens;Queens Gambit Accepted Old Variation 3...Nf6 4.Bxc4 e6;https://www.chess.com/game/live/78361859578;2023-05;2023-05
3ff539be-f760-11ed-8a78-ea7c7001000f;2023-05-20;white;empate;rapid;600;330;382;umtshu;66.34;Scandinavian;Scandinavian Defense;https://www.chess.com/game/live/78361902770;2023-05;2023-05
357e6e67-f90e-11ed-b330-eb666701000f;2023-05-22;white;vitoria;rapid;600;365;309;konn4n;;Queens;Queens Pawn Opening 1...d5 2.c3 Nf6;https://www.chess.com/game/live/78547233982;2023-05;2023-05
860bf4fc-f900-11ed-bf5b-34a68e01000f;2023-05-22;black;derrota;rapid;600;337;386;LuisDiaz01;47.25;Queens;Queens Pawn Opening Tartakower Variation;https://www.chess.com/game/live/78541277322;2023-05;2023-05
e46cbfde-f908-11ed-bf5b-34a68e01000f;2023-05-22;black;vitoria;rapid;600;345;314;claradebella;;Queens;Queens Pawn Opening 1...d6;https://www.chess.com/game/live/78544869014;2023-05;2023-05
f91d9cfe-f90a-11ed-8a78-ea7c7001000f;2023-05-22;black;vitoria;rapid;600;352;263;Quilt1724;;Queens;Queens Pawn Opening 1...d6 2.Bf4;https://www.chess.com/game/live/78546023558;2023-05;2023-05
f7ad0434-f90f-11ed-bf5b-34a68e01000f;2023-05-22;white;vitoria;rapid;600;373;374;Catkingcaden;;Caro;Caro Kann Defense Breyer Variation;https://www.chess.com/game/live/78547829654;2023-05;2023-05
559cd612-f913-11ed-8a78-ea7c7001000f;2023-05-22;white;vitoria;rapid;600;387;323;ZoroDGod;;Mieses;Mieses Opening Reversed Rat Variation;https://www.chess.com/game/live/78549605230;2023-05;2023-05
546f8f46-f915-11ed-8a78-ea7c7001000f;2023-05-22;black;derrota;rapid;600;378;350;mailo_Z;;Van;Van t Kruijs Opening;https://www.chess.com/game/live/78549693402;2023-05;2023-05
391b4277-f8ff-11ed-8a78-ea7c7001000f;2023-05-22;black;vitoria;rapid;600;344;307;Aorigin;;Pirc;Pirc Defense 2.d4;https://www.chess.com/game/live/78540628046;2023-05;2023-05
4aa327ca-f911-11ed-8a78-ea7c7001000f;2023-05-22;black;vitoria;rapid;600;380;308;bryanp42;;Pirc;Pirc Defense 2.d4;https://www.chess.com/game/live/78548506006;2023-05;2023-05
96477340-f8fe-11ed-8a78-ea7c7001000f;2023-05-22;black;vitoria;rapid;600;336;374;Stylet12;;Queens;Queens Pawn Opening 1...d6;https://www.chess.com/game/live/78540057494;2023-05;2023-05
2e0788ba-f90d-11ed-bf5b-34a68e01000f;2023-05-22;white;vitoria;rapid;600;358;253;sllavvaa;;Queens;Queens Pawn Opening Horwitz Defense;https://www.chess.com/game/live/78546144970;2023-05;2023-05
b5e88f0e-f8fb-11ed-bf5b-34a68e01000f;2023-05-22;black;vitoria;rapid;600;335;382;FourBigGuys6;;Pirc;Pirc Defense 2.Bc4;https://www.chess.com/game/live/78539408642;2023-05;2023-05
89b209db-f8ec-11ed-8a78-ea7c7001000f;2023-05-22;black;vitoria;rapid;600;338;321;scharbe69;60.44;Reti;Reti Opening Kingside Fianchetto Variation 2.e4;https://www.chess.com/game/live/78532859814;2023-05;2023-05
95b51194-f8ee-11ed-8a78-ea7c7001000f;2023-05-22;black;derrota;rapid;600;331;372;vinnynicolucci;;Bishops;Bishops Opening;https://www.chess.com/game/live/78533482266;2023-05;2023-05
e3335e21-f8ef-11ed-8a78-ea7c7001000f;2023-05-22;black;vitoria;rapid;600;337;223;KBScobra;85.15;English;English Opening 1...d6;https://www.chess.com/game/live/78534672866;2023-05;2023-05
d878618a-f8f4-11ed-b330-eb666701000f;2023-05-22;black;vitoria;rapid;600;345;329;Qieami;;Scotch;Scotch Game 3...d6;https://www.chess.com/game/live/78535885550;2023-05;2023-05
871c33c1-f8fd-11ed-bf5b-34a68e01000f;2023-05-22;black;derrota;rapid;600;327;335;Freitazs22;;Ruy;Ruy Lopez Opening Old Steinitz Defense 4.d4 Bd7 5.Nc3;https://www.chess.com/game/live/78539512242;2023-05;2023-05
f7167d63-f8f7-11ed-bf5b-34a68e01000f;2023-05-22;white;derrota;rapid;600;341;290;Loopsyb;;Queens;Queens Pawn Opening Mikenas Defense;https://www.chess.com/game/live/78537636774;2023-05;2023-05
8f6be018-f8f9-11ed-b330-eb666701000f;2023-05-22;black;derrota;rapid;600;334;383;Might_Arch;;Three;Three Knights Opening 3...d6 4.d4;https://www.chess.com/game/live/78538205178;2023-05;2023-05
b89cce59-f8fa-11ed-8a78-ea7c7001000f;2023-05-22;white;derrota;rapid;600;326;335;x-0727144256;;Queens;Queens Pawn Opening Horwitz Defense;https://www.chess.com/game/live/78538347962;2023-05;2023-05
c71f0bd6-f8f5-11ed-b330-eb666701000f;2023-05-22;black;vitoria;rapid;600;351;270;totohediondo32;;Philidor;Philidor Defense 3.d4;https://www.chess.com/game/live/78537010786;2023-05;2023-05
fee9e197-f9c4-11ed-9896-6cfe544c0428;2023-05-23;black;derrota;rapid;600;423;420;Rip_ZEUS0;;Pirc;Pirc Defense 2.Bc4;https://www.chess.com/game/live/78625189621;2023-05;2023-05
02d3734c-f9cc-11ed-9896-6cfe544c0428;2023-05-23;white;vitoria;rapid;600;423;415;Dylan3157;;Indian;Indian Game 2.e3;https://www.chess.com/game/live/78628193179;2023-05;2023-05
457b2980-f9cb-11ed-9896-6cfe544c0428;2023-05-23;black;derrota;rapid;600;415;436;Abdul-Ghoni;;Undefined;Undefined;https://www.chess.com/game/live/78627671003;2023-05;2023-05
70efc328-f9c8-11ed-9896-6cfe544c0428;2023-05-23;black;vitoria;rapid;600;423;359;sickydoodoo;;Pirc;Pirc Defense;https://www.chess.com/game/live/78626468849;2023-05;2023-05
4a00d5c1-f9c7-11ed-9896-6cfe544c0428;2023-05-23;white;derrota;rapid;600;416;470;ssm4672;;Queens;Queens Pawn Opening Horwitz Defense;https://www.chess.com/game/live/78625898455;2023-05;2023-05
7c157db3-f9c5-11ed-9896-6cfe544c0428;2023-05-23;white;derrota;rapid;600;423;415;shaheer1526;53.98;Mieses;Mieses Opening;https://www.chess.com/game/live/78625249639;2023-05;2023-05
754d58b8-f9c5-11ed-9896-6cfe544c0428;2023-05-23;black;vitoria;rapid;600;432;440;rsl_2424;;Scandinavian;Scandinavian Defense;https://www.chess.com/game/live/78625246369;2023-05;2023-05
32077275-f9bc-11ed-9896-6cfe544c0428;2023-05-23;white;vitoria;rapid;600;431;400;flochich;;Mieses;Mieses Opening 1...d5;https://www.chess.com/game/live/78621126661;2023-05;2023-05
d75c6aec-f9b8-11ed-9896-6cfe544c0428;2023-05-23;black;derrota;rapid;600;414;440;belghazi33;;Pirc;Pirc Defense 2.Bc4;https://www.chess.com/game/live/78619851973;2023-05;2023-05
15af8927-f9b7-11ed-9896-6cfe544c0428;2023-05-23;white;vitoria;rapid;600;422;421;zhilwan000111;;Kings;Kings Pawn Opening Leonardis Variation;https://www.chess.com/game/live/78619199673;2023-05;2023-05
4bc76586-f91d-11ed-9896-6cfe544c0428;2023-05-23;white;vitoria;rapid;600;414;396;Tuffy2009;63.95;Kings;Kings Pawn Opening Leonardis Variation;https://www.chess.com/game/live/78552741999;2023-05;2023-05
af0acd83-f91a-11ed-8a78-ea7c7001000f;2023-05-23;black;vitoria;rapid;600;406;323;exbarreto;;Pirc;Pirc Defense;https://www.chess.com/game/live/78552672862;2023-05;2023-05
c5f480f5-f918-11ed-8a78-ea7c7001000f;2023-05-23;black;vitoria;rapid;600;400;367;m-sasi;;Queens;Queens Pawn Opening Tartakower Variation;https://www.chess.com/game/live/78551511610;2023-05;2023-05
bd7700ad-f917-11ed-bf5b-34a68e01000f;2023-05-23;black;vitoria;rapid;600;392;288;K_ran11223;;Pirc;Pirc Defense;https://www.chess.com/game/live/78550894550;2023-05;2023-05
ec01becd-f915-11ed-8a78-ea7c7001000f;2023-05-23;white;vitoria;rapid;600;386;351;Iomat;;Mieses;Mieses Opening 1...d5;https://www.chess.com/game/live/78550315874;2023-05;2023-05
81e9c35f-f9b9-11ed-9896-6cfe544c0428;2023-05-23;white;vitoria;rapid;600;423;432;headput;;Queens;Queens Pawn Opening 1...d5 2.e3 Nf6;https://www.chess.com/game/live/78619948563;2023-05;2023-05
0f06abb8-fa4b-11ed-9896-6cfe544c0428;2023-05-24;white;derrota;rapid;600;459;474;balintmann;;Queens;Queens Pawn Opening Mikenas Defense;https://www.chess.com/game/live/78682499751;2023-05;2023-05
5bcacfd7-faa1-11ed-9896-6cfe544c0428;2023-05-24;black;vitoria;rapid;600;453;421;excelsakawijaya;;Pirc;Pirc Defense 2.d4;https://www.chess.com/game/live/78719510623;2023-05;2023-05
902ae8e3-fa8c-11ed-9896-6cfe544c0428;2023-05-24;white;derrota;rapid;600;445;449;arjun27586;;Queens;Queens Pawn Opening Mikenas Defense;https://www.chess.com/game/live/78710540099;2023-05;2023-05
0970b47c-fa8c-11ed-9896-6cfe544c0428;2023-05-24;white;derrota;rapid;600;453;460;The-Puppeteer;56.91;Indian;Indian Game 2.e3;https://www.chess.com/game/live/78710473837;2023-05;2023-05
3fb80c1e-fa74-11ed-9896-6cfe544c0428;2023-05-24;white;derrota;rapid;600;461;485;rita_sma;59.7;Caro;Caro Kann Defense Breyer Variation 2...d5;https://www.chess.com/game/live/78700311737;2023-05;2023-05
41cfda74-fa72-11ed-9896-6cfe544c0428;2023-05-24;black;vitoria;rapid;900+10;469;539;RicardoArcturus;;Queens;Queens Pawn Opening 1...d6 2.Nc3;https://www.chess.com/game/live/78699598989;2023-05;2023-05
115e9e19-faa3-11ed-9896-6cfe544c0428;2023-05-24;white;derrota;rapid;600;445;468;Sacorpion;;Englund;Englund Gambit;https://www.chess.com/game/live/78720147961;2023-05;2023-05
48c8f798-fa49-11ed-9896-6cfe544c0428;2023-05-24;white;vitoria;rapid;600;467;430;noupipi;;Colle;Colle System;https://www.chess.com/game/live/78681812895;2023-05;2023-05
fe10c025-f9e9-11ed-9896-6cfe544c0428;2023-05-24;black;empate;rapid;600;452;413;rossoneroz;;Mieses;Mieses Opening;https://www.chess.com/game/live/78640865433;2023-05;2023-05
6af5c118-f9e9-11ed-9896-6cfe544c0428;2023-05-24;black;vitoria;rapid;600;453;412;stevenk6188;;Van;Van t Kruijs Opening;https://www.chess.com/game/live/78640800587;2023-05;2023-05
4182237d-f9e8-11ed-9896-6cfe544c0428;2023-05-24;white;vitoria;rapid;600;446;434;fszyna;;Queens;Queens Pawn Opening Zukertort Variation 2...e6 3.e3;https://www.chess.com/game/live/78640226793;2023-05;2023-05
a5db72ac-f9e6-11ed-9896-6cfe544c0428;2023-05-24;black;vitoria;rapid;600;438;397;NavajoLiam;;Queens;Queens Pawn Opening 1...d6;https://www.chess.com/game/live/78639603235;2023-05;2023-05
20864260-f9e5-11ed-9896-6cfe544c0428;2023-05-24;white;vitoria;rapid;600;431;425;Hatsu657;61.99;French;French Defense Normal Variation 2...d5 3.Nc3;https://www.chess.com/game/live/78638989405;2023-05;2023-05
ffcf8cea-fa46-11ed-9896-6cfe544c0428;2023-05-24;black;vitoria;rapid;600;460;456;muttu_g_b;;Queens;Queens Pawn Opening Tartakower Variation;https://www.chess.com/game/live/78681012449;2023-05;2023-05
44271ea2-fb3b-11ed-9896-6cfe544c0428;2023-05-25;white;derrota;rapid;600;439;545;RicardoArcturus;64.02;Queens;Queens Pawn Opening 1...d5 2.e3 e6 3.Bd3;https://www.chess.com/game/live/78785641031;2023-05;2023-05
85c9ce15-0184-11ee-8d03-6cfe544c0428;2023-06-02;black;vitoria;rapid;900+10;449;541;RicardoArcturus;68.6;Pirc;Pirc Defense;https://www.chess.com/game/live/79476788779;2023-06;2023-06
f4916689-018d-11ee-8d03-6cfe544c0428;2023-06-02;black;derrota;rapid;600;442;507;minerva101;;Modern;Modern Defense with 1 e4 2.d4 d6 3.Bc4;https://www.chess.com/game/live/79480905049;2023-06;2023-06
87fbf96c-0190-11ee-8d03-6cfe544c0428;2023-06-02;black;derrota;rapid;600;436;525;BoazW1;70.84;Queens;Queens Pawn Opening Tartakower Variation;https://www.chess.com/game/live/79482063899;2023-06;2023-06
2599be9e-034a-11ee-8d03-6cfe544c0428;2023-06-04;white;derrota;rapid;600;451;479;SofiaIreanne;;Petrovs;Petrovs Defense;https://www.chess.com/game/live/79671643491;2023-06;2023-06
9e0605c2-0347-11ee-8d03-6cfe544c0428;2023-06-04;white;vitoria;rapid;600;459;406;Pravainsawant;;Petrovs;Petrovs Defense;https://www.chess.com/game/live/79670469707;2023-06;2023-06
0bbc2359-0345-11ee-8d03-6cfe544c0428;2023-06-04;white;vitoria;rapid;600;452;396;sstout26;;Ruy;Ruy Lopez Opening Morphy Defense Anderssen Variation;https://www.chess.com/game/live/79669746439;2023-06;2023-06
b104b5d5-0335-11ee-8d03-6cfe544c0428;2023-06-04;black;derrota;rapid;600;445;451;botnas;;Scandinavian;Scandinavian Defense Closed;https://www.chess.com/game/live/79663148143;2023-06;2023-06
1336ae29-0333-11ee-8d03-6cfe544c0428;2023-06-04;black;vitoria;rapid;600;453;452;F1rzt;;Queens;Queens Pawn Opening Zukertort Variation 2...e6 3.e3;https://www.chess.com/game/live/79661968859;2023-06;2023-06
d75b4e14-0331-11ee-8d03-6cfe544c0428;2023-06-04;white;derrota;rapid;600;437;475;albertomerchanc;;Modern;Modern Defense with 1 d4 2.Nf3 Bg7 3.e3;https://www.chess.com/game/live/79661388803;2023-06;2023-06
4ad572b2-0330-11ee-8d03-6cfe544c0428;2023-06-04;black;derrota;rapid;600;444;468;albertomerchanc;;Queens;Queens Pawn Opening;https://www.chess.com/game/live/79660771097;2023-06;2023-06
afd964b0-032f-11ee-8d03-6cfe544c0428;2023-06-04;black;vitoria;rapid;600;452;421;cocosique;;Modern;Modern Defense with 1 e4;https://www.chess.com/game/live/79660266469;2023-06;2023-06
5a0395f3-032d-11ee-8d03-6cfe544c0428;2023-06-04;white;vitoria;rapid;600;444;426;kabyi1;74.26;Queens;Queens Pawn Opening Mikenas Defense;https://www.chess.com/game/live/79659553637;2023-06;2023-06
af30c086-0332-11ee-8d03-6cfe544c0428;2023-06-04;white;vitoria;rapid;600;445;419;Iecron;;Indian;Indian Game 2.e3;https://www.chess.com/game/live/79661487437;2023-06;2023-06
faaa4632-03de-11ee-8d03-6cfe544c0428;2023-06-05;black;vitoria;rapid;600;459;444;koukieee;58.07;Three;Three Knights Opening Steinitz Defense;https://www.chess.com/game/live/79735801291;2023-06;2023-06
07bb0acd-03e0-11ee-8d03-6cfe544c0428;2023-06-05;black;derrota;rapid;600;451;459;stevonsa44;;Modern;Modern Defense with 1 d4 2.Nc3;https://www.chess.com/game/live/79736005749;2023-06;2023-06
